,text,user
284,@JoeBiden MAGA2020,martha_majestic
285,RT @DanielLMacy: @JoeBiden https://t.co/2SdZYtNm9Q,gregorywoods4
286,@JoeBiden @JoeBiden @DNC @SenKamalaHarris @SavannahGuthrie @TODAYshow @abc @FoxNews @CNNPolitics @NBCNews @comcast… https://t.co/DpH058UMkb,VoteDJT1
287,@JoeBiden Así es presidente de eeuu pero nunca le muestre la.mejor carta del juego al mercenario asesino de Donald… https://t.co/dKuTLx2mBG,Joserod18354141
288,@JoeBiden Where’s Hunter? Just how much money did you funnel through him?,TheScourge0fGod
289,"RT @SpiroAgnewGhost: @joebiden doesn’t have a secret bank account in China, you financially compromised dipshit. Have a nice night. Prepare…",NinaLentz3
290,@JoeBiden WHY IS #OBAMA CAMPAIGNING IN STEAD OF U.R U STILL https://t.co/kaguqHGzPc U KNOW HOW BAD IT LOOKS FOR U N… https://t.co/79hP2YtcuW,Pirot2000yr2l8
291,@JoeBiden @IanKarmel do your thing,dshelfman
292,@JoeBiden Whoever is the next AG better press charges against Trump and his Family.  I don’t want any of the shit “… https://t.co/WRrtnz1xY7,buzzzbea
293,RT @Glendale314: @JoeBiden Apple doesn’t fall far from the tree. https://t.co/aG8AA8R5Tt,1likeJTheDon
294,@JoeBiden Yea Vote Biden cult. Naw We are Voting Trump 🇺🇸🇺🇲🇺🇸🇺🇲🇺🇸🇺🇲🇺🇸🇺🇲🇺🇸🇺🇲🇺🇸🇺🇲🇺🇸. Hey Joe who's in your wallet??,mark9015pv
295,@JoeBiden Former #Bookkeeper. #SocialSecurityTaxes should be #Earmarked. 🇺🇲 pays #MandatoryTaxes. We should NEVER b… https://t.co/Zq7Wn7iHhX,caviar_diva
296,@JoeBiden I voted yesterday for you to be my President and Kamala to be my Vice President! I also voted Blue down t… https://t.co/CWJAu6ONMc,dnewbern01
297,@JoeBiden You are nuts.,BerryMeegen
298,@JoeBiden come out of the basement! @DanForestNC @PISDI94_96 @KCOnTheRadio @WatchChad @Timcast @kayhaye91877341… https://t.co/zU2b6au1yo,32Renegade
299,"@JoeBiden-""The FBI has possession of the Hunter Biden laptop referenced in the New York Post reporting and has dete… https://t.co/pEG2UUF33x",JamesMo96533181
300,@JoeBiden #BidenCrimeFamiily https://t.co/ILyzl9Jone,bige2tcb
301,@JoeBiden Would that be with sticks wielded by your pet thugs in the antifa &amp; blm terror groups Joe?,PhilPhi1a
302,RT @paulhunghk1001: @JoeBiden https://t.co/UpKDSGpLtt,ReaganPKU
303,@JoeBiden @KamalaHarris Fix this please. This one deserves a pardon immediately. https://t.co/zxE8b1vMi2,lets_be_equally
304,@JoeBiden https://t.co/mmx8xBKLwa,dalebright
305,"@JoeBiden Incredible that at your age, you still think science is a monolith. Everyone listens to scientists, it's… https://t.co/D5N9fAWRlz",mmshowalter1
306,"@JoeBiden ""Only believe the scientists on our payroll."" 🤣🤣🤣",Ricky_Spanish81
307,@JoeBiden Trump 2020,foulplay101
308,@JoeBiden Which ones?,rodgers_jeff
309,"@JoeBiden 47 years......under Biden’s One America , we will all be raised like Hunter Biden.  Money, drugs, sex.....all good!!!",iwinuloss
310,@JoeBiden Don’t vote joe! He ripped off this country.  Pay for play.  It’s all in the emails.  He knew about pedoph… https://t.co/8sHK4m4jtY,ByronBuxtonfans
311,@JoeBiden @HillaryClinton @AishaYesufu @renoomokri @realDonaldTrump @un @amnesty This is the extra judicial killing… https://t.co/q2QSifPMtn,priestines
312,@JoeBiden I agree Mr. VP.,shadeusf
313,@JoeBiden https://t.co/xTbvP2Ovri,Perugina82
314,@JoeBiden Vote for Trump https://t.co/pRXDv5mpfp,James77575699
315,"@JoeBiden Whatever Biden intern, go finish your macchiato",MrTacoLives
316,"@JoeBiden isn’t hiding it. He has said many times he will ban fracking. This isn’t potential PA, he’s going to take… https://t.co/yjmhM5f9CS",28sls
317,"RT @Patrykia: @JoeBiden Instead of surfacing dirt on Hunter Biden’s allegedly sketchy business ties in Ukraine, a just finished GOP-led Sen…",momsfourthchild
318,@JoeBiden And there isn't a country that you can't get kickbacks from... isn't that right Big Guy?,burzerker
319,@JoeBiden Address the now verified Hunter laptop! WE can’t believe you continue to avoid this growing scandal,jim_demichele
320,@JoeBiden Did you sleep in Joseph?   https://t.co/wONRgZEvMW,GodArmor1
321,"@JoeBiden Believe in God, not man.",TN_4TRUMP
322,"RT @mann77: @JoeBiden Truly inspiring! I see President Obama in the message. He’s in Philadelphia right now. You’re in Wilmington, just 45…",lindadean3
323,@JoeBiden You are a fraud like Obama and if people vote for you they deserve to be let down like Obama let down America!,tim6901
324,@JoeBiden Don’t count your chickens before they have hatched.,realStephenJohn
325,RT @marygribbin809: @JoeBiden Trump's NO LONGER SECRET Chinese Bank Account where Trump deposited MILLIONS from the Chinese in his first ye…,billydee77654
326,"@JoeBiden Nice but it's a lie. Today's Democrats don't believe in the American Dream, don't believe in getting as f… https://t.co/TnyH3up3hY",geo_starr
327,RT @jonlionfineart2: @JoeBiden @KamalaHarris Thanks @JoeBiden! HAPPY BIRTHDAY @KamalaHarris! https://t.co/fmynUnjseq,BobbyCr48838634
328,@JoeBiden @KamalaHarris 🇺🇸💙🇺🇸💙🇺🇸💙🇺🇸💙🇺🇸😊🇺🇸😷 https://t.co/3AiaVrs5GD,luckyginnie3
329,@JoeBiden 💩Breaking News: Cheater got a cheat! https://t.co/YYS1OJZw4W,Preinstalledus1
330,"@JoeBiden If we can't see you, we have to believe you may be being held against your will.  Please step out onto yo… https://t.co/THX5Gqe6j2",JackSul65371058
331,@JoeBiden 今日中共🇨🇳你知多少  改革开放后，生活水平提高了。  但是，还是倒数第一名。 跟全球最贫穷的国家非洲刚果共和国相比，只差一倍了。   换一句话说，今天中国主人生活水平乘以2，就跟刚果人平起平坐了↙@物语 https://t.co/ap7gY9aJyv,fG7sMkbB6XyzjQp
332,@JoeBiden How much I believe you https://t.co/BuZOjUcAGz,s_barnes_
333,@JoeBiden Biden and Harris will help us all heal! God bless America 🙏🇺🇸✌,DeborahOKinney1
334,@JoeBiden @SenKamalaHarris @AdamSchiff @RepPressley @SenWarren @SpeakerPelosi https://t.co/guGp190kqF,KnowCutsies
335,@JoeBiden Unless it's the science you do not want to hear,mps800
336,"@JoeBiden I know you have smarter folks than me helping you prep, but for my $.02, you pound 4 issues in debate: 1)… https://t.co/nRr9VtPPkx",jdullea
337,@JoeBiden Ex president Obuma wouldn’t even endorse you in 2016 and only endorse you now as he knows Pelosi will use… https://t.co/CvEDmbXfzq,DavidAJ98293246
338,@JoeBiden kindly use your position to secure stiff sanctions against Nigerian leaders for the GENOCIDE they committ… https://t.co/fvxaI94GiG,SamuelOladipo8
339,@JoeBiden yeah joe I'm voting for america. Not Voting FOR YOU. TRUMP RULES. GO BACK TO YOUR BASEMENT. PROVIDE US WITH YOUR TAXES PLEASE....,woolery_kim
340,@JoeBiden  obama rallying for your you he's as corrupt as you at=re possibly more so bejing biden at least with tru… https://t.co/ZjosXgCEMz,ezdozit68
341,@JoeBiden Getting out of bed and campaigning in the final days of a Presidential Election is not a bad thing... it'… https://t.co/vsoPWg44tf,SlowcalaNole
342,@JoeBiden You sold your VP offfice like a white collar criminal does.,sballister
343,@JoeBiden Cmon man... you and ##hunterbiden  are going to #JAIL #lockhimup https://t.co/9Un0jHdZoJ,TheDelrayPost
344,@JoeBiden Why haven’t you openly spoke about globalist paying people to start fires as a distraction from what’s go… https://t.co/Sm7Yi5k6pi,ConklinSeanna
345,@JoeBiden Can we overcome a VP that traded his influence for money?,wash_america
346,@JoeBiden #endsars #EndBadGoveranceInNigeria,CollinsRarge_1
347,@JoeBiden Genuinely with all my heart despite the fact that I am not American this is affects us all in the global… https://t.co/nYytijZO3m,CiaranPurcell2
348,"@JoeBiden Joe, Are you and your son Hunter under a FBI investigation for selling access to the vice presidency?",voter_pa
349,RT @ssjoshssjosh: @JoeBiden @KamalaHarris https://t.co/xOPjteWpxT,beaeniebear
350,@JoeBiden Hiding from the American people? You have questions to answer!,cmk2011
351,@JoeBiden #ThereIsNoVirus #ThereIsNoPandemic #Genocide #eugenics #4thReich #5gMOBsystem #TheBetaTestIsOver… https://t.co/ouWOd76JWE,Tellurian432hz
352,@JoeBiden Vote for crack 👍🏽 https://t.co/sLRX9TqLaK,Zackbell20
353,@JoeBiden @KamalaHarris Yuk!,OregonstateE
354,@JoeBiden A SELL OUT TO CHINA,milo1691
355,@JoeBiden @KamalaHarris https://t.co/NoN6eNSTfD,brayycasm
356,@JoeBiden Vote por viden con secunda de Barack y kamala EEUU va ser un país fuera del centro de odio contra ciudada… https://t.co/9Bv0pfDixh,Joserod18354141
357,"@JoeBiden When #TraitorTrump interrupts you, you should scold him.  Make sure you are DRIPPING with contempt when y… https://t.co/38moQd3EVt",jackihillis22
358,@JoeBiden 伟大的，往往是平凡的；他们的行为既不做作，也不虚饰。  这就是，@JoeBiden   每一个敢于承担，解决社会中新问题的人、正是那些使社会臻  于伟大的人！那些偏见与傲慢或是循规蹈矩过活的人，并不是  在使社… https://t.co/39AnOkW7kq,lidan64557715
359,@JoeBiden Where are Hunter and Joe?,clingingtomygun
360,@JoeBiden @RealJoeyPants1 Because your past includes so many hideous criminal mistakes you're running from them?,RWPowell1966
361,@JoeBiden @realDonaldTrump Covid death rate is inflated. Just admit it. You have no real plan to stop this virus. P… https://t.co/FxgURxWxj8,PyroFevaa
362,@JoeBiden Gross,dumpmsm
363,@JoeBiden Ur son just gave u up Joe! Hahahaha,RUMSPEAK
364,"@JoeBiden America's economy is a benefaction of immigration, Andrew Carnegie America's brilliant industrialist came… https://t.co/clVJdTWfZE",Peter_S_Becks1
365,@JoeBiden @VoteBlueErrbody #VoteBlue,SInglesfield
366,@JoeBiden why is Hunter hanging out with s*xual abuser of children? #CrookedJoeBiden #Debatenight #HunterBiden… https://t.co/2hNcFOQTqH,thewaryfox
367,"RT @PhireAndFury: @JoeBiden Trump cracks under pressure, apply lots of pressure during the debate. You've got this!  And yes, sane people l…",PhireAndFury
368,@JoeBiden Science says lockdowns don’t work. Science says cloth masks are useless against a virus. Science says you… https://t.co/tCzJ9ewdXF,BrushfireOrg
369,"@joebiden, give us 5 promises you kept in your 40 yrs of bottomfeeding off taxpayers.",usa_unify
370,"RT @LRPow79: @JoeBiden I deem Headed towards the election W/ a full head of steam He, @KamalaHarris &amp; team Will be ready DAY 1 W/ a PLAN No…",GMcKeon5
371,@JoeBiden Your video was added to the BONUS CHANNEL  VIDEO COLLECTION — 𝗽𝗿𝗼 𝗯𝗶𝗱𝗲𝗻 https://t.co/WbIFj37I8i,freddyatton
372,RT @Chesschick01: @JoeBiden Listening to politicians is a bad thing.   I can't believe that has to be said.,M_Velappan
373,"@JoeBiden Instead of coming together, it's time for permanent separation. Secession now.",yurnothebosofme
374,@JoeBiden 😂 https://t.co/qFT5N3VeCP,mikeyd1221
375,@JoeBiden I thought we had to dismantle math and science because it’s racist?,megadave5000
376,"@JoeBiden Just a matter of when, right?  https://t.co/Xs7MPnYTjW",randicus79
377,@JoeBiden what do ya bet hunter got a request too https://t.co/moVxKiOyrl,TheCaptain808
378,@JoeBiden Is that why you keep on doing the exact opposite of what you preach?  You are such a hypocrite.,JohnStewartH
379,"RT @MarkDice: @JoeBiden The (computer forensic) scientists say that the Hunter Biden emails are real, and that it *is* his laptop.",UConnHuskyTX
380,@JoeBiden is such a puppet he should change his first name to mitt,JamesPe43112929
381,RT @TimRunsHisMouth: @JoeBiden Scientists say the following are signs of dementia: Memory loss. Mood Swings. Difficulty planning. Difficult…,M_Velappan
382,"RT @PhireAndFury: @JoeBiden Trump cracks under pressure, apply lots of pressure during the debate. You've got this!  And yes, sane people l…",BennieG11109524
383,@JoeBiden @JoeBiden like you listened to the scientists in January when Trump wanted to shut down foreign travel an… https://t.co/VqxguBkxuH,wendykirk070707
384,RT @BobPersis: @JoeBiden Amy Coney Barrett ruled just last year that using the n-word against a Black employee does not create a “hostile o…,itsmacpretty
385,@JoeBiden We are coming together to support Trump and not have a socialist puppet in office,tdnewark
386,"RT @Springfeel8inch: @JoeBiden Donald is so filled with vanity, that he actually thinks his sentences are smart. 🤣🤣 Trumps a complete joke,…",JennyPe63368597
387,"RT @rmcapital1: @JoeBiden @JLo @AROD I don’t agree with communist ideology , it’s really discussing that JL  stand with and behind criminal…",rmcapital1
388,@JoeBiden https://t.co/YaFD9T60Q8,mikeyd1221
389,"RT @CarlosM31727959: @JoeBiden We saw that after 9/11, then for Trump inauguration 1/3 of the house democrats boycott it. Thats were yhe di…",princesssofpwr
390,@JoeBiden @SenWarren @SenJeffMerkley The tears I shed for the children! This God-forsaken White House and ALL enabl… https://t.co/sm1114JnSn,GarwoodStevens
391,@JoeBiden It is a shame on you! Even with all the corruption done by you in the past. You keep lying on us. We stand by @realDonaldTrump,AngelFearnot
392,@JoeBiden Only a picture of the Borg is missing.,zbeebx
393,@JoeBiden Joe Biden etait le vice président du président Obama et la secrétaire d'état hillary Clinton! Ils ont pac… https://t.co/w4WBUWqQwJ,SAMHICHAM2
394,@JoeBiden Hey dad!!   I can you dad by now right? I’ve spent a lot of time with Hunter so don’t act like we aren’t… https://t.co/eVFTn4LTu3,Hunterscrackpi5
395,RT @Liz_Wheeler: @JoeBiden When do scientists say human life begins? (Spoiler: 95% of academic biologists say human life begins at concepti…,estebanpizarro0
396,@JoeBiden Wonder who wrote that for you. We all know you didn't. #Trump2020,ClaryMike89
397,@JoeBiden https://t.co/aahGtx30pC,Blue7734
398,@JoeBiden Yes we are going to win!,KathyMi27965579
399,"@JoeBiden Then why did you say to African Americans, ""if you don't vote for me, you're not black.""",jasontromm
400,@JoeBiden Hunter,KennyWa97014090
401,RT @Christine_NC20: @JoeBiden Mob-boss Donald and his crime buddy are in cohoots with the Russians on this one. https://t.co/2fvwB6gg9f,JennyPe63368597
402,RT @TimRunsHisMouth: @JoeBiden Scientists say the following are signs of dementia: Memory loss. Mood Swings. Difficulty planning. Difficult…,estebanpizarro0
403,"@JoeBiden Right this coming from a person who lives in a basement,  who said trump was xenophobic  against China wh… https://t.co/2jHw6iRGqS",putonnotice
404,"@JoeBiden @timolarch It's 2020. Supporting lunatics is in vogue. Listening to scientists is ""radical left"".",NulaTweets
405,"@JoeBiden As much as I don't like Trump, you're not really are you?",Kenny_83_Ashton
406,RT @paulhunghk1001: @JoeBiden https://t.co/UpKDSGpLtt,Lucianosgd33
407,@JoeBiden Not with your stupid ideas!,OregonstateE
408,"RT @MarkDice: @JoeBiden The (computer forensic) scientists say that the Hunter Biden emails are real, and that it *is* his laptop.",estebanpizarro0
409,@JoeBiden Yes please,Eljugoso1
410,@JoeBiden I think we could learn a thing or two from you and your family! What great examples- NOT,CannaChefJake
411,RT @murray_nyc: @JoeBiden Trump’s plan is very simple: cheat his way to another 4 years in office to avoid PRISON (and be able to pardon th…,rachell98944492
412,"@JoeBiden Bumbling Biden Trump listened to science and Fauci, they were just wrong, just like you are for America",RepairAgent
413,RT @Modster99: @JoeBiden Old men shouldn't sniff or fondle young girls.   I can't believe that had to be said.,QuiteSchrute
414,RT @dianerocks52: @JoeBiden @SenKamalaHarris,DeniseDM5
415,RT @Liz_Wheeler: @JoeBiden When do scientists say human life begins? (Spoiler: 95% of academic biologists say human life begins at concepti…,UConnHuskyTX
416,"@JoeBiden ""And you know, this Green Feather guy, he wants to give women tons of orgasms! What a scumbag!""  ...yes",GreenFe53647976
