,text,user
2510,"RT @GlamMa202067: @realDonaldTrump All media reports are fake news to you, unless they say what you want to hear. https://t.co/WnbLkgnzIQ",Conrad_DLT3
2511,"RT @Stevepoges: @realDonaldTrump Hey donnie, what kinda interest does China pay on bank accounts there?",Amir65963487
2512,RT @ChidiNwatu: @realDonaldTrump @BreitbartNews I don't like Presidents that paid more taxes to China than the United States.  #TrumpChinaB…,LawnDivine582
2513,@realDonaldTrump Your only talking to the rich. Get outta here. Oh wait! You'll  be gone soon anyway.,lyngarrick
2514,@realDonaldTrump Maybe you'll actually have to pay taxes.,JoGonx
2515,@realDonaldTrump Trump has has charged 3Trillion(current Federal Deficit) to American tax payers with their tax cut… https://t.co/xqDPbyPeXz,forknthroad201
2516,@realDonaldTrump 😉  https://t.co/YnWRNFHUQV,gerrycampbell69
2517,RT @itsJeffTiedrich: @realDonaldTrump and then what happened? the ballots in question were checked against voter rolls and invalidated. tha…,cato_solomon
2518,@realDonaldTrump More lies.  Biden is rolling back the tax cut YOU gave to your wealthy friends and leaving the res… https://t.co/SeH8kqKRmG,BKDamon
2519,RT @thenank001: @realDonaldTrump https://t.co/wK6caS5u5d,BadMima1
2520,@realDonaldTrump The speed at which #PresidentPinocchioTrump makes up lies is amazing!  The magnitude of the lies k… https://t.co/wkSNajqygs,pasnoopy1
2521,@realDonaldTrump Liar. Only those who make over 400k a year will see an increase,jeffbea10225259
2522,@realDonaldTrump @BreitbartNews I’m mellllllllltiiing,ShmergleMan
2523,"@realDonaldTrump It would be helpful President, if you actually paid your fair share of income tax as the rest of u… https://t.co/OTcQEEzBM6",tribiosci
2524,"@realDonaldTrump @BreitbartNews Go,away, @POTUS! You've done too much damage already.  We're hoping you keep your w… https://t.co/sf7U2BGlMK",BettyIngelsby
2525,@realDonaldTrump You've already destroyed our economy!!! Biden will be fixing your massive screwups for the next fe… https://t.co/aIiDRJ6kO0,MargyAZ
2526,@realDonaldTrump @BreitbartNews What's that? You need to answer questions about China? You're such a liar. Liar Lia… https://t.co/IyP1mGFuL4,antitrumpy
2527,@realDonaldTrump Isn’t great that Biden doesn’t have to have Super Spreader Rallies to get the word out that our Pr… https://t.co/iXKAOOqTFe,DeeBigelow73
2528,@realDonaldTrump You still calling people names during national good character week which you initiated? I guess th… https://t.co/GasvGyyDdM,Ervinyoung12
2529,@realDonaldTrump You all know that he is speaking to his billionaires and millionaires. Because he doesn't believe… https://t.co/dbuXm3q9DC,marlene_duhaney
2530,@realDonaldTrump You'll lose fair and square.,foonders
2531,@realDonaldTrump @BreitbartNews LMFAO https://t.co/l6KRJsvr4c,ganglywhitegirl
2532,@realDonaldTrump .@Twitter lies!! 🏴‍☠️ Flag this bs!,copesthetic1
2533,@realDonaldTrump Remember trump is going to defund Ssi and dismantle healthcare!! In the middle of a pandemic !!!! VOTE BLUE AMERICA !!!,JNNY2011
2534,@realDonaldTrump 1) To be at his best behavior as President of the United States of America 2) To stop interrupting… https://t.co/vjdEQqaOkT,JerryLB9
2535,"@realDonaldTrump Only for people making more than $400,000 a year.  C'mon Donnie...we aren't as stupid as you think… https://t.co/colDODNOg2",sgorby6
2536,@realDonaldTrump https://t.co/viSpm5ruCG,Thms80
2537,"@realDonaldTrump Not MY taxes because I don't make over $400K...and not yours because you always ""lose"" money.",FemurGeorge
2538,"RT @mmpadellan: @realDonaldTrump @BreitbartNews Hey moronicus, I hate to interrupt your projection, but the payroll tax stunt you announced…",jarad_magraw
2539,"RT @SallyDeal4: @realDonaldTrump ""#Biden Will Make America Lead Again,"" writes Admiral McRaven.  McRaven is a pro-life, pro-2nd amendment,…",ClosAutumnMD
2540,@realDonaldTrump #BlackLivesMatter#ENDSARSinNigerianow,Dunny01970942
2541,@realDonaldTrump I don’t care if he raises my taxes.  He’s not suffering from the worlds lengthiest bout of Affluen… https://t.co/8h1N7u88PT,BombyFuntington
2542,RT @HKrassenstein: @realDonaldTrump @BreitbartNews All this time you were trying to say that Hunter Biden did business in China as a privat…,Sharkonwheels
2543,"RT @Rob_AirOne: @realDonaldTrump • Trump Pushed CIA to Give Intelligence to Kremlin, While Taking No Action Against Russia Arming Taliban •…",debrahatesdonal
2544,@realDonaldTrump https://t.co/JFyGalRm0R,pantomath__
2545,@realDonaldTrump @ReneeCarrollAZ Nigeria is bleeding Do something my president @realDonaldTrump,yungeorge5588
2546,"RT @HKrassenstein: @realDonaldTrump @BreitbartNews You literally have a bank account with the Chinese a communist party, and you literally…",Sand628Sandy
2547,"@realDonaldTrump Trump: [Destroying economy] ""Biden will destroy the economy!"" https://t.co/VaETvtc7tw",HarmlessReply
2548,@realDonaldTrump You may be the biggest failure of All time! Never before in the History of mankind has someone squandered so much! 🤡,elmontay
2549,@realDonaldTrump https://t.co/BxlQpQXqCi,HESR0GUE
2550,@realDonaldTrump .@realDonaldTrump ... What a loser!,TrumpWhatALoser
2551,"@realDonaldTrump Donald, it’s actually just you and your buddies taxes that are going up",preeston0
2552,@realDonaldTrump I thought you were #immune now that you were infected?,AndreaChamblee
2553,"@realDonaldTrump The Chinese account is controlled by Trump International Hotels Management L.L.C., which the tax r… https://t.co/IXaobqXF0D",teresawonline
2554,@realDonaldTrump Youve already destroyed the economy... it will only get #betterwithBiden,mossergirl
2555,"RT @itsJeffTiedrich: @realDonaldTrump fact check: raise your hand if you make less than $400,000.00 a year. congratulations, Joe Biden is n…",MarndRosa
2556,"@realDonaldTrump THINKING FREDERICK DOUGLASS ALIVE, FINLAND PART OF RUSSIA, BRITAIN NOT YET A NUCLEAR POWER, WINDMI… https://t.co/P0n2c4VKnc",Owaisalexraza_T
2557,@realDonaldTrump Out of desperation and you’re an out-and-out disaster. You are going to prison after the elections… https://t.co/YvXGWXwh6u,45cea45
2558,@realDonaldTrump All I see “coming very rapidly” is the word diarrhea you try to pass off as tweets on a daily basis. 🤷🏾‍♀️,otter_dimension
2559,"@realDonaldTrump Good Morning, Liar-in-Chief.",wendeelue
2560,RT @johnpavlovitz: @realDonaldTrump Go fact yourself.  https://t.co/3gazxCZTo5,DJTMentionsBot
2561,@realDonaldTrump https://t.co/pK4impCQDF,alliegata
2562,"@realDonaldTrump On top of California having the highest tax, already (yet the homeless problem worsens).  That's w… https://t.co/DbKTE9k0pd",alvinSeven77
2563,@realDonaldTrump @BreitbartNews And Biden every day say on tv that you will close the social security the Medicare… https://t.co/LsjBYqNZv8,CesarERuizLomb2
2564,@realDonaldTrump @BreitbartNews More important question: #TrumpChinaBankAccount ?,MicSNielsen
2565,@realDonaldTrump @BreitbartNews Say NO to tRumpian Fascism #VoteBidenHarris2020,Spider2248
2566,RT @OttoHuang120: @realDonaldTrump @BreitbartNews https://t.co/8IHdFDs1Qf,Jeremyyin1
2567,@realDonaldTrump More lies.,ArturoProg5
2568,"RT @JoJoFromJerz: @realDonaldTrump @BreitbartNews You paid more in taxes to China to the US. By a lot. You really wanna go here, Covita? Re…",xmorp
2569,@realDonaldTrump Where is the love?  Powerful song &amp; video!  https://t.co/N04QmF6iqo,KerriWi30245893
2570,@realDonaldTrump 😴,Sallyforth18
2571,@realDonaldTrump trump stands to make millions off this deal...  https://t.co/cn88OYrImc,TheInkandtheQu1
2572,@realDonaldTrump https://t.co/fTk57WtCIK,SlackerFF2017
2573,@realDonaldTrump @BreitbartNews https://t.co/2I2XvCWOFX,kenrockle1er
2574,"@realDonaldTrump Don't tease it, do it!",kevin__k
2575,RT @Pam_NewLife: @realDonaldTrump Pete Buttigieg had it right about Trumps attacks of Hunter Biden. https://t.co/94jNPH3ocF,macshellybelly
2576,RT @scientificrealm: @realDonaldTrump @BreitbartNews https://t.co/g5PZGMuhZB,jbcb189
2577,"@realDonaldTrump Remember, you're the worst president ever",niceaccount96
2578,"@realDonaldTrump Don't vote trump, he's a bully",kerryuk78
2579,@realDonaldTrump @BreitbartNews #trumpisababy,Bdub1972b
2580,RT @UweNess: @realDonaldTrump https://t.co/yIP5DMtCNm,UweNess
2581,RT @Pam_NewLife: @realDonaldTrump Pete Buttigieg had it right about Trumps attacks of Hunter Biden. https://t.co/94jNPH3ocF,MsGabriela_M
2582,RT @Stacielyn2: @realDonaldTrump https://t.co/4jRQ5jAkWa,ShonaRandle
2583,RT @HKrassenstein: @realDonaldTrump @BreitbartNews All this time you were trying to say that Hunter Biden did business in China as a privat…,SJWarriorUSA1
2584,"RT @eugenegu: @realDonaldTrump Joe Biden wants to raise taxes on those making more than $400,000 per year. That’s less than 1% of all Ameri…",iz_87
2585,RT @OwsleyJill: @realDonaldTrump https://t.co/CnfHvtIEZX,LeslieHKelly
2586,"@realDonaldTrump People: Next Thursday the 22nd. , we will witness the last debate between Pressing Trump and Joe B… https://t.co/PPcGejyOCV",JerryLB9
2587,@realDonaldTrump He won't even raise your taxes cuz you don't even make $400k a year,airadair3
2588,"@realDonaldTrump @BreitbartNews Under Biden, Slimy Trump will Pay American Taxes!",TIMDONWOOD
2589,@realDonaldTrump @FoxNews @CNN From NY Times report: Trump has a bank account in China held under a corporate name… https://t.co/bjrOW9Cxk3,Biblio_hiker
2590,@realDonaldTrump https://t.co/aGtp7ktJzb,MsTarantella
2591,@realDonaldTrump https://t.co/Cfnxja7CPi,navyvetDC
2592,@realDonaldTrump I already voted for you in Florida. Give me a like or a follow POTUS. 🤣 https://t.co/NdTzuPiL3Q,robbiebliny
2593,@realDonaldTrump @BreitbartNews I saw that and told them the truth! They will need a chimney on each of their build… https://t.co/E8tAMVXeFD,JohnBrownBodies
2594,@realDonaldTrump @BreitbartNews Tell us more about the $15mm you withdrew from your secret bank account in China. W… https://t.co/Ug562FkBTX,gangrene1
2595,@realDonaldTrump VOTE FOR BIDEN VOTE FOR BIDEN VOTE FOR BIDEN VOTE FOR BIDEVOTE FOR BIDEN VOTE FOR BIDEN VOTE FOR B… https://t.co/UEFhqbCkQy,cmonlets_talk
2596,@realDonaldTrump Well guess you did not read this article Mr. Trump!!!!  https://t.co/HHnhHdgnq4,KingKral
2597,@realDonaldTrump High school level mathematics was sufficient to predict that Trump’s TAX SCAM was never going to p… https://t.co/IyWYtBQgUH,PatrickNova6
2598,@realDonaldTrump THIS is real fake news. Trump takes shit out of context and completely changes it. Biden says and… https://t.co/2S7erNsanx,OutSml
2599,"RT @PatrickNova6: @realDonaldTrump Trump knew about the virus threat in November. His travel ban was symbolic, at best.   He lied and misle…",montoya_cathy
2600,@realDonaldTrump The American soldiers in Iraq and Syria were killed by the ISIS terrorists that you (the United St… https://t.co/u5D6JkEpGR,seyedebrahimi_m
2601,@realDonaldTrump 825% MATCH AVAILABLE FOR THE NEXT HOUR TO TRUE PATRIOTS!,TheRealDFK
2602,@realDonaldTrump BFFs https://t.co/zHuPv6tFjU,MATTB21491149
2603,@realDonaldTrump https://t.co/brHXEv8L83,KJIRISH33
2604,@realDonaldTrump Just another of your many lies.,jkersc5661
2605,@realDonaldTrump @BreitbartNews Donut was ok when you were kissing the Chinese asses when you wanted you hotel over there😭,colinabbott
2606,"@realDonaldTrump A complete fucking lie, coming from a compulsive, serial liar - a desperate pathetic man.   Good luck, Diaper Don!!",soltex
2607,RT @LaurieLeighUSA: @realDonaldTrump @BreitbartNews Projecting.,notmiprez
2608,@realDonaldTrump Let talk about your bank in China.,SandraC15345423
2609,RT @HKrassenstein: @realDonaldTrump That’s a lie.  He’s not raising taxes unless you make over $400k.,utxtja
2610,"@realDonaldTrump You have saved nothing, most importantly 220,000 Americans",Carmom6131Julie
2611,"RT @BetterAmerica20: @realDonaldTrump ... and, in 'turn them around', he means bankrupt them - FAST!",jackiek79190348
2612,"@realDonaldTrump Reported and I blocked OANN, a subsidiary of Pravda https://t.co/jA1IzHOROd",mlw1755
2613,"RT @lizard817: @realDonaldTrump Masks work “Emirates had 5 flights with 7 or more infected passengers on each flight, for a total of 58 cor…",SgirlMillie
2614,RT @TheDailyEdge: @realDonaldTrump This is #MAGA bad. https://t.co/O3ajO5tUuT,debrahatesdonal
2615,@realDonaldTrump Trump 2020 no questions about it!,EbbertJulia
2616,"@realDonaldTrump @BreitbartNews Trump first!  Taxes, Russian financing, Deutche Bank, China bank accounts.",Christi67545687
2617,"@realDonaldTrump If you earn more than $400,000 Joe will be raising your taxes..If you make less than $400,000 Joe… https://t.co/U1pIzA0QoY",rjb772
2618,"RT @davidmweissman: @realDonaldTrump I repeat again that the 2nd amendment is not in jeopardy, Guns need regulations but no one plans to ta…",PaigeLover4Ever
2619,RT @HKrassenstein: @realDonaldTrump That’s a lie.  He’s not raising taxes unless you make over $400k.,lairmadames
2620,@realDonaldTrump https://t.co/Dw4AbENP6w,Weapnx19
2621,@realDonaldTrump @BreitbartNews How about your China bank account - how much are you in debt for?????,GatorPats
2622,RT @eugenegu: @realDonaldTrump Trump wants to help the top 1% with trillions of dollars in corporate welfare while giving everyone else jus…,MrDupard21
2623,@realDonaldTrump Economy has been dead since 2008  now it's all in false stocks and shares making men like you weal… https://t.co/GVVbHMAZCZ,Maestro82342676
2624,RT @ThePubliusUSA: @realDonaldTrump The President of the United States is spreading baseless conspiracies again.,cato_solomon
2625,@realDonaldTrump @AmericaNowRadio @FoxNews Ratio’d by Kanye north https://t.co/liRjhh15cY,kanyenorth69420
2626,"RT @itsJeffTiedrich: @realDonaldTrump fact check: raise your hand if you make less than $400,000.00 a year. congratulations, Joe Biden is n…",elisesez
2627,@realDonaldTrump Poor Donny picked up all his toys and went home.,jane_kintz
2628,@realDonaldTrump You pay taxes in China  https://t.co/e5NlNtUEzG,HeloJapes
2629,RT @Pam_NewLife: @realDonaldTrump Pete Buttigieg had it right about Trumps attacks of Hunter Biden. https://t.co/94jNPH3ocF,IABack1
2630,@realDonaldTrump Scared Donny?,CapeCorolian
2631,@realDonaldTrump @BreitbartNews I don’t think Biden has a bank account in China but you do!!!,Andrewlike10
2632,@realDonaldTrump https://t.co/6V9R9xPOSz,KaseAmelia
2633,"RT @DrWillTexas: @realDonaldTrump 220,000 deaths of US citizens.   220,000 deaths of US citizens.   220,000 deaths of US citizens.   ALL BE…",davidbrookscox
2634,@realDonaldTrump Go fact yourself.  https://t.co/3gazxCZTo5,johnpavlovitz
2635,@realDonaldTrump We're all tired of your 'at a level never seen' shtick!,phillcarpenter
2636,@realDonaldTrump https://t.co/91StVm09fu,garyjusttweeted
2637,@realDonaldTrump @BreitbartNews https://t.co/z8or2f9CPF,PeggyCher63
2638,RT @DavidNoGOP: @realDonaldTrump https://t.co/J4cnGxtGe5,PamelaButler3
2639,@realDonaldTrump @BreitbartNews https://t.co/jtpVfN3cJj,bAyArEa706
2640,@realDonaldTrump spreading fake,nohate731
2641,"@realDonaldTrump Can you imagine if you earned say $350,000 and you get a promotion at work for the hard work you p… https://t.co/zNoGWtZWjr",Crazyoldbat
2642,@realDonaldTrump @BreitbartNews https://t.co/iPstltC1Bz,NotTrumpSheep
2643,"@realDonaldTrump Can you do America a solid, and walk out of the Presidency like you did the 60 Minutes interview,… https://t.co/FrUrgJ21Q1",jahenderson0
2644,@realDonaldTrump TRUMP PAID MORE TAXES IN CHINA THAN WHAT HE PAID IN THE USA. REMEMBER THAT FOLKS.,manuelj04289462
